tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
ENSMUSG00000077231	-	-	ENSMUSG00000077231	SNORA17	-	chr1:35235800-35235929	-	-	0	0	0	OK
ENSMUSG00000064601	-	-	ENSMUSG00000064601	U6	-	chr1:35818446-35818551	-	-	0	0	0	OK
ENSMUSG00000042182	-	-	ENSMUSG00000042182	Bend6	-	chr1:33908896-33964661	-	-	2.07012	1.40893	2.73132	OK
ENSMUSG00000045216	-	-	ENSMUSG00000045216	Hs6st1	-	chr1:36125244-36163291	-	-	18.4879	17.3487	19.6271	OK
ENSMUSG00000047180	-	-	ENSMUSG00000047180	Neurl3	-	chr1:36321446-36330270	-	-	3.31735	2.74843	3.88627	OK
ENSMUSG00000026064	-	-	ENSMUSG00000026064	Ptp4a1	-	chr1:30997147-31006615	-	-	61.0525	57.5857	64.5193	OK
ENSMUSG00000026127	-	-	ENSMUSG00000026127	Imp4	-	chr1:34496695-34502581	-	-	13.8003	11.8908	15.7098	OK
ENSMUSG00000028033	-	-	ENSMUSG00000028033	Kcnq5	-	chr1:21388483-21952023	-	-	1.71611	1.31223	2.12	OK
ENSMUSG00000085163	-	-	ENSMUSG00000085163	Gm16705	-	chr1:21949922-21952611	-	-	0.101551	0	0.236953	OK
ENSMUSG00000082935	-	-	ENSMUSG00000082935	Gm7658	-	chr1:21502013-21503137	-	-	17.4627	15.4529	19.4724	OK
ENSMUSG00000048874	-	-	ENSMUSG00000048874	Phf3	-	chr1:30859186-30930539	-	-	9.59164	8.9317	10.2516	OK
ENSMUSG00000010453	-	-	ENSMUSG00000010453	4632411B12Rik	-	chr1:36392574-36426026	-	-	21.8108	20.5036	23.118	OK
ENSMUSG00000067653	-	-	ENSMUSG00000067653	Ankrd23	-	chr1:36587378-36592584	-	-	18.5977	17.0022	20.1932	OK
ENSMUSG00000026123	-	-	ENSMUSG00000026123	Plekhb2	-	chr1:34906803-34936425	-	-	31.2901	28.9889	33.5913	OK
ENSMUSG00000079610	-	-	ENSMUSG00000079610	Ankrd39	-	chr1:36595017-36604046	-	-	6.63285	5.63064	7.63507	OK
ENSMUSG00000087589	-	-	ENSMUSG00000087589	D430040D24Rik	-	chr1:36615203-36622458	-	-	0.266293	0	0.564378	OK
ENSMUSG00000046337	-	-	ENSMUSG00000046337	Fam178b	-	chr1:36619538-36740028	-	-	0.0790337	0	0.525602	OK
ENSMUSG00000089906	-	-	ENSMUSG00000089906	Gm6428	-	chr1:36658646-36658991	-	-	0	0	0	OK
ENSMUSG00000077939	-	-	ENSMUSG00000077939	AC084389.1	-	chr1:36720809-36720884	-	-	0	0	0	OK
ENSMUSG00000037408	-	-	ENSMUSG00000037408	Cnnm4	-	chr1:36528441-36565621	-	-	2.14145	1.79006	2.49285	OK
ENSMUSG00000026117	-	-	ENSMUSG00000026117	Zap70	-	chr1:36818694-36839663	-	-	0	0	0	OK
ENSMUSG00000090378	-	-	ENSMUSG00000090378	Gm10925	-	chr1:24620813-24621627	-	-	334.788	320.486	349.089	OK
ENSMUSG00000037351	-	-	ENSMUSG00000037351	Actr1b	-	chr1:36756046-36771267	-	-	48.1651	43.8188	52.5114	OK
ENSMUSG00000061518	-	-	ENSMUSG00000061518	Cox5b	-	chr1:36748331-36750230	-	-	653.479	626.43	680.529	OK
ENSMUSG00000070201	-	-	ENSMUSG00000070201	n-R5s210	-	chr1:37062283-37062402	-	-	0	0	0	OK
ENSMUSG00000080054	-	-	ENSMUSG00000080054	Rpl12-ps1	-	chr1:37014737-37015362	-	-	3.91596	2.66046	5.17145	OK
ENSMUSG00000026115	-	-	ENSMUSG00000026115	Vwa3b	-	chr1:37210688-37244450	-	-	0	0	0	OK
ENSMUSG00000001138	-	-	ENSMUSG00000001138	Cnnm3	-	chr1:36568711-36585082	-	-	8.97293	8.05683	9.88902	OK
ENSMUSG00000050122	-	-	ENSMUSG00000050122	Vwa3b	-	chr1:37083440-37133841	-	-	0.0424308	0	0.214943	OK
ENSMUSG00000026116	-	-	ENSMUSG00000026116	Tmem131	-	chr1:36849035-36996372	-	-	15.0977	14.3623	15.8331	OK
ENSMUSG00000026114	-	-	ENSMUSG00000026114	Cnga3	-	chr1:37275180-37320229	-	-	0.125458	0	0.388259	OK
ENSMUSG00000037432	-	-	ENSMUSG00000037432	Fer1l5	-	chr1:36473732-36478955	-	-	0.563895	0.269708	0.858082	OK
ENSMUSG00000001143	-	-	ENSMUSG00000001143	Lman2l	-	chr1:36478909-36502116	-	-	15.2999	13.8527	16.747	OK
ENSMUSG00000026112	-	-	ENSMUSG00000026112	6330578E17Rik	-	chr1:37473928-37486948	-	-	62.002	59.6897	64.3143	OK
ENSMUSG00000026111	-	-	ENSMUSG00000026111	Unc50	-	chr1:37487014-37495969	-	-	22.2928	19.5219	25.0638	OK
ENSMUSG00000092106	-	-	ENSMUSG00000092106	Gm17715	-	chr1:37922143-37928233	-	-	0	0	0	OK
ENSMUSG00000004768	-	-	ENSMUSG00000004768	Rab23	-	chr1:33776726-33799409	-	-	5.87174	4.94892	6.79455	OK
ENSMUSG00000061584	-	-	ENSMUSG00000061584	Lyg2	-	chr1:37962765-37973338	-	-	0	0	0	OK
ENSMUSG00000026087	-	-	ENSMUSG00000026087	Mrpl30	-	chr1:37947321-37955380	-	-	61.7499	56.8468	66.653	OK
ENSMUSG00000089141	-	-	ENSMUSG00000089141	7SK	-	chr1:38030811-38031048	-	-	0	0	0	OK
ENSMUSG00000087374	-	-	ENSMUSG00000087374	Gm15457	-	chr1:37990440-38010981	-	-	0	0	0	OK
ENSMUSG00000026085	-	-	ENSMUSG00000026085	Lyg1	-	chr1:38003580-38014604	-	-	0	0	0	OK
ENSMUSG00000037216	-	-	ENSMUSG00000037216	Lipt1	-	chr1:37928582-37934232	-	-	2.56877	1.89471	3.24284	OK
ENSMUSG00000026088	-	-	ENSMUSG00000026088	Mitd1	-	chr1:37931645-37947256	-	-	4.69859	3.4034	5.99379	OK
ENSMUSG00000026090	-	-	ENSMUSG00000026090	2010300C02Rik	-	chr1:37668521-37776930	-	-	0.377226	0.163463	0.590989	OK
ENSMUSG00000089767	-	-	ENSMUSG00000089767	4930556I23Rik	-	chr1:37671103-37672217	-	-	0	0	0	OK
ENSMUSG00000026121	-	-	ENSMUSG00000026121	Sema4c	-	chr1:36605486-36615194	-	-	11.1566	9.84449	12.4687	OK
ENSMUSG00000025920	-	-	ENSMUSG00000025920	Stau2	-	chr1:16218754-16510193	-	-	19.8158	18.1052	21.5264	OK
ENSMUSG00000089982	-	-	ENSMUSG00000089982	Gm7568	-	chr1:16243672-16258002	-	-	0.666974	0	2.6142	OK
ENSMUSG00000026080	-	-	ENSMUSG00000026080	Chst10	-	chr1:38920721-38955005	-	-	0.328468	0.156782	0.500155	OK
ENSMUSG00000067604	-	-	ENSMUSG00000067604	Nms	-	chr1:38995993-39007123	-	-	0	0	0	OK
ENSMUSG00000026078	-	-	ENSMUSG00000026078	Pdcl3	-	chr1:39044658-39054081	-	-	29.8658	27.7971	31.9345	OK
ENSMUSG00000026083	-	-	ENSMUSG00000026083	Eif5b	-	chr1:38054854-38112424	-	-	9.77076	9.14091	10.4006	OK
ENSMUSG00000026082	-	-	ENSMUSG00000026082	Rev1	-	chr1:38109631-38186507	-	-	6.4272	5.79504	7.05936	OK
ENSMUSG00000065629	-	-	ENSMUSG00000065629	U3	-	chr1:39576377-39576591	-	-	0	0	0	OK
ENSMUSG00000048814	-	-	ENSMUSG00000048814	Lonrf2	-	chr1:38850513-38892935	-	-	1.6122	1.33753	1.88686	OK
ENSMUSG00000058407	-	-	ENSMUSG00000058407	Txndc9	-	chr1:38040711-38054191	-	-	46.0993	42.4533	49.7454	OK
ENSMUSG00000073702	-	-	ENSMUSG00000073702	Rpl31	-	chr1:39424695-39428753	-	-	83.1894	77.2314	89.1475	OK
ENSMUSG00000003134	-	-	ENSMUSG00000003134	Tbc1d8	-	chr1:39428343-39535592	-	-	5.13354	4.5986	5.66849	OK
ENSMUSG00000026077	-	-	ENSMUSG00000026077	Npas2	-	chr1:39250575-39420079	-	-	4.96724	3.8096	6.12487	OK
ENSMUSG00000092553	-	-	ENSMUSG00000092553	Gm20428	-	chr1:39333127-39333410	-	-	0	0	0	OK
ENSMUSG00000092563	-	-	ENSMUSG00000092563	Gm3617	-	chr1:39371743-39372298	-	-	0.704301	0.074355	1.33425	OK
ENSMUSG00000005886	-	-	ENSMUSG00000005886	Ncoa2	-	chr1:13129185-13364164	-	-	14.7083	13.367	16.0496	OK
ENSMUSG00000087782	-	-	ENSMUSG00000087782	U6	-	chr1:13324578-13324690	-	-	0	0	0	OK
ENSMUSG00000091937	-	-	ENSMUSG00000091937	Gm3646	-	chr1:39861027-39861189	-	-	6.03794	0	14.5888	OK
ENSMUSG00000057173	-	-	ENSMUSG00000057173	Rfx8	-	chr1:39722150-39777842	-	-	0.243649	0	0.510576	OK
ENSMUSG00000085894	-	-	ENSMUSG00000085894	Gm15832	-	chr1:39604414-39608847	-	-	0.934633	0.454796	1.41447	OK
ENSMUSG00000048234	-	-	ENSMUSG00000048234	Rnf149	-	chr1:39608140-39634250	-	-	8.68827	7.48715	9.8894	OK
ENSMUSG00000077704	-	-	ENSMUSG00000077704	Snord89	-	chr1:39605589-39605699	-	-	0	0	0	OK
ENSMUSG00000064936	-	-	ENSMUSG00000064936	SNORA33	-	chr1:39630590-39630720	-	-	0	0	0	OK
ENSMUSG00000086705	-	-	ENSMUSG00000086705	Gm16894	-	chr1:40133072-40142698	-	-	0	0	0	OK
ENSMUSG00000026073	-	-	ENSMUSG00000026073	Il1r2	-	chr1:40141612-40182064	-	-	0.139355	0	0.36441	OK
ENSMUSG00000070942	-	-	ENSMUSG00000070942	Il1rl2	-	chr1:40381471-40422316	-	-	1.84609	1.37042	2.32175	OK
ENSMUSG00000003135	-	-	ENSMUSG00000003135	D1Bwg0212e	-	chr1:39591836-39603726	-	-	13.5582	12.2857	14.8307	OK
ENSMUSG00000050967	-	-	ENSMUSG00000050967	Creg2	-	chr1:39675250-39708027	-	-	0.043029	0	0.0925624	OK
ENSMUSG00000090677	-	-	ENSMUSG00000090677	D930019O06Rik	-	chr1:39707020-39714235	-	-	0.0822619	0	0.178813	OK
ENSMUSG00000060771	-	-	ENSMUSG00000060771	Tsga10	-	chr1:37811416-37922143	-	-	2.16879	1.72148	2.6161	OK
ENSMUSG00000026062	-	-	ENSMUSG00000026062	Slc9a2	-	chr1:40738556-40825730	-	-	0.679321	0.457896	0.900746	OK
ENSMUSG00000037447	-	-	ENSMUSG00000037447	Arid5a	-	chr1:36364577-36380874	-	-	2.82675	1.6757	3.9778	OK
ENSMUSG00000026065	-	-	ENSMUSG00000026065	Slc9a4	-	chr1:40637071-40687576	-	-	0.0163852	0	0.0491556	OK
ENSMUSG00000088965	-	-	ENSMUSG00000088965	snoU13	-	chr1:40666589-40666680	-	-	0	0	0	OK
ENSMUSG00000053640	-	-	ENSMUSG00000053640	Gm9915	-	chr1:42286570-42287953	-	-	0	0	0	OK
ENSMUSG00000060424	-	-	ENSMUSG00000060424	2610017I09Rik	-	chr1:42705006-42724517	-	-	0	0	0	OK
ENSMUSG00000093778	-	-	ENSMUSG00000093778	RP23-71K9.1	-	chr1:42749784-42751670	-	-	0	0	0	OK
ENSMUSG00000079588	-	-	ENSMUSG00000079588	Tmem182	-	chr1:40862445-40912789	-	-	55.9066	52.7962	59.017	OK
ENSMUSG00000026068	-	-	ENSMUSG00000026068	Il18rap	-	chr1:40572206-40608550	-	-	0.17591	0	0.408576	OK
ENSMUSG00000079587	-	-	ENSMUSG00000079587	Gpr45	-	chr1:43009718-43011992	-	-	0.170018	0.0179493	0.322087	OK
ENSMUSG00000093436	-	-	ENSMUSG00000093436	RP23-114H2.1	-	chr1:42751769-42797813	-	-	0	0	0	OK
ENSMUSG00000045515	-	-	ENSMUSG00000045515	Pou3f3	-	chr1:42753990-42757052	-	-	0.113364	0.0119681	0.214759	OK
ENSMUSG00000041907	-	-	ENSMUSG00000041907	Gpr45	-	chr1:43088904-43090450	-	-	0	0	0	OK
ENSMUSG00000089088	-	-	ENSMUSG00000089088	AC112941.1	-	chr1:43093689-43093774	-	-	0	0	0	OK
ENSMUSG00000026072	-	-	ENSMUSG00000026072	Il1r1	-	chr1:40281924-40373043	-	-	5.2124	4.65017	5.77462	OK
ENSMUSG00000060679	-	-	ENSMUSG00000060679	Mrps9	-	chr1:42908077-42962527	-	-	50.8658	47.3484	54.3832	OK
ENSMUSG00000077448	-	-	ENSMUSG00000077448	SNORA17	-	chr1:42923529-42923663	-	-	0	0	0	OK
ENSMUSG00000010290	-	-	ENSMUSG00000010290	AI597479	-	chr1:43155554-43172792	-	-	11.2506	10.2275	12.2737	OK
ENSMUSG00000026070	-	-	ENSMUSG00000026070	Il18r1	-	chr1:40522396-40557699	-	-	0.910234	0.632671	1.1878	OK
ENSMUSG00000041945	-	-	ENSMUSG00000041945	Mfsd9	-	chr1:40828882-40847532	-	-	0.906173	0.607468	1.20488	OK
ENSMUSG00000026069	-	-	ENSMUSG00000026069	Il1rl1	-	chr1:40486414-40522260	-	-	0.303632	0	0.917668	OK
ENSMUSG00000067579	-	-	ENSMUSG00000067579	Gm8210	-	chr1:43246000-43246483	-	-	0	0	0	OK
ENSMUSG00000026110	-	-	ENSMUSG00000026110	Mgat4a	-	chr1:37496184-37597861	-	-	3.76497	2.94256	4.58739	OK
ENSMUSG00000087233	-	-	ENSMUSG00000087233	4930594C11Rik	-	chr1:37544037-37545827	-	-	0.149713	0.0158056	0.283619	OK
ENSMUSG00000026051	-	-	ENSMUSG00000026051	1500015O10Rik	-	chr1:43787446-43799423	-	-	1.95763	1.15305	2.76221	OK
ENSMUSG00000088848	-	-	ENSMUSG00000088848	SNORA17	-	chr1:43959772-43959897	-	-	0	0	0	OK
ENSMUSG00000077132	-	-	ENSMUSG00000077132	AC125134.1	-	chr1:43975621-43975731	-	-	0	0	0	OK
ENSMUSG00000091844	-	-	ENSMUSG00000091844	Gm8251	-	chr1:44112796-44118781	-	-	0	0	0	OK
ENSMUSG00000008136	-	-	ENSMUSG00000008136	Fhl2	-	chr1:43179918-43220806	-	-	328.57	320.986	336.155	OK
ENSMUSG00000070939	-	-	ENSMUSG00000070939	Tgfbrap1	-	chr1:43104113-43155467	-	-	6.71528	6.07861	7.35195	OK
ENSMUSG00000041878	-	-	ENSMUSG00000041878	8430432A02Rik	-	chr1:43149432-43150680	-	-	0.233573	0	0.467259	OK
ENSMUSG00000089955	-	-	ENSMUSG00000089955	C230030N03Rik	-	chr1:34735032-34781146	-	-	3.45653e-68	0	0.0372193	OK
ENSMUSG00000037509	-	-	ENSMUSG00000037509	Arhgef4	-	chr1:34778768-34870154	-	-	1.6584	0.801201	2.5156	OK
ENSMUSG00000046858	-	-	ENSMUSG00000046858	C230030N03Rik	-	chr1:34779928-34780877	-	-	0.106616	0	0.308417	OK
ENSMUSG00000037503	-	-	ENSMUSG00000037503	Fam168b	-	chr1:34870063-34899910	-	-	36.6063	34.7129	38.4998	OK
ENSMUSG00000078019	-	-	ENSMUSG00000078019	AC124406.1	-	chr1:44528121-44528208	-	-	0	0	0	OK
ENSMUSG00000047343	-	-	ENSMUSG00000047343	A530098C11Rik	-	chr1:44066252-44076879	-	-	0.0223994	0	0.248298	OK
ENSMUSG00000090106	-	-	ENSMUSG00000090106	Gm15838	-	chr1:44075314-44075494	-	-	0	0	0	OK
ENSMUSG00000066877	-	-	ENSMUSG00000066877	Nck2	-	chr1:43502595-43627360	-	-	15.204	13.8428	16.5652	OK
ENSMUSG00000046828	-	-	ENSMUSG00000046828	4832428D23Rik	-	chr1:44260914-44275806	-	-	0.11367	0	0.290071	OK
ENSMUSG00000089703	-	-	ENSMUSG00000089703	Gm15833	-	chr1:44269006-44269963	-	-	0	0	0	OK
ENSMUSG00000041684	-	-	ENSMUSG00000041684	Bivm	-	chr1:44175801-44201615	-	-	9.93278	7.49517	12.3704	OK
ENSMUSG00000041763	-	-	ENSMUSG00000041763	Tpp2	-	chr1:43990846-44059844	-	-	17.544	16.3524	18.7356	OK
ENSMUSG00000037138	-	-	ENSMUSG00000037138	Aff3	-	chr1:38234170-38721800	-	-	1.47566	1.12595	1.82536	OK
ENSMUSG00000085391	-	-	ENSMUSG00000085391	Gm16150	-	chr1:38292264-38303511	-	-	0	0	0	OK
ENSMUSG00000085280	-	-	ENSMUSG00000085280	Gm16151	-	chr1:38364746-38368775	-	-	0.12712	0	0.38136	OK
ENSMUSG00000087131	-	-	ENSMUSG00000087131	Gm16152	-	chr1:38441793-38450819	-	-	0.0467257	0	0.233449	OK
ENSMUSG00000056870	-	-	ENSMUSG00000056870	Gulp1	-	chr1:44608355-44853678	-	-	3.54333	2.509	4.57766	OK
ENSMUSG00000089877	-	-	ENSMUSG00000089877	Gm16102	-	chr1:44701123-44701543	-	-	1.04755	0.192229	1.90287	OK
ENSMUSG00000037470	-	-	ENSMUSG00000037470	Uggt1	-	chr1:36198374-36301150	-	-	13.6105	12.3681	14.853	OK
ENSMUSG00000065010	-	-	ENSMUSG00000065010	U6	-	chr1:45742300-45742407	-	-	0	0	0	OK
ENSMUSG00000087764	-	-	ENSMUSG00000087764	RNaseP_nuc	-	chr1:45829806-45830009	-	-	0	0	0	OK
ENSMUSG00000026049	-	-	ENSMUSG00000026049	1700029F09Rik	-	chr1:44143457-44159286	-	-	8.26704	6.14944	10.3846	OK
ENSMUSG00000026047	-	-	ENSMUSG00000026047	Kdelc1	-	chr1:44148307-44175653	-	-	14.4123	12.8872	15.9374	OK
ENSMUSG00000065255	-	-	ENSMUSG00000065255	SNORA55	-	chr1:45803739-45803870	-	-	0	0	0	OK
ENSMUSG00000091090	-	-	ENSMUSG00000091090	Gm5269	-	chr1:45946369-45947118	-	-	0	0	0	OK
ENSMUSG00000090682	-	-	ENSMUSG00000090682	Gm3852	-	chr1:46068601-46068865	-	-	0	0	0	OK
ENSMUSG00000044457	-	-	ENSMUSG00000044457	Gm4776	-	chr1:46076916-46087314	-	-	0	0	0	OK
ENSMUSG00000070896	-	-	ENSMUSG00000070896	Rpl23a-ps1	-	chr1:46038392-46038860	-	-	0.137278	0	0.411834	OK
ENSMUSG00000084817	-	-	ENSMUSG00000084817	Gm5526	-	chr1:45914176-45914632	-	-	49.7691	43.5294	56.0089	OK
ENSMUSG00000070199	-	-	ENSMUSG00000070199	n-R5s211	-	chr1:46431041-46431160	-	-	0	0	0	OK
ENSMUSG00000078595	-	-	ENSMUSG00000078595	Dnahc7c	-	chr1:46665805-46682956	-	-	0	0	0	OK
ENSMUSG00000080510	-	-	ENSMUSG00000080510	AC134426.1	-	chr1:47806122-47806243	-	-	0	0	0	OK
ENSMUSG00000088017	-	-	ENSMUSG00000088017	7SK	-	chr1:47808142-47808412	-	-	0	0	0	OK
ENSMUSG00000081185	-	-	ENSMUSG00000081185	Gm4852	-	chr1:47422487-47423216	-	-	1.60053	0.824157	2.3769	OK
ENSMUSG00000064943	-	-	ENSMUSG00000064943	U1	-	chr1:48519016-48519137	-	-	0	0	0	OK
ENSMUSG00000092790	-	-	ENSMUSG00000092790	AC122246.1	-	chr1:49152287-49152729	-	-	0	0	0	OK
ENSMUSG00000084531	-	-	ENSMUSG00000084531	7SK	-	chr1:50616605-50616919	-	-	0	0	0	OK
ENSMUSG00000025993	-	-	ENSMUSG00000025993	Slc40a1	-	chr1:45964914-45982439	-	-	6.49918	5.74199	7.25637	OK
ENSMUSG00000051616	-	-	ENSMUSG00000051616	C230029F24Rik	-	chr1:49301459-49395090	-	-	0.264911	0	0.570805	OK
ENSMUSG00000057363	-	-	ENSMUSG00000057363	Uxs1	-	chr1:43803810-43884645	-	-	8.69832	7.02716	10.3695	OK
ENSMUSG00000090243	-	-	ENSMUSG00000090243	Gm16103	-	chr1:43842754-43844033	-	-	0.295078	0.07202	0.518136	OK
ENSMUSG00000072324	-	-	ENSMUSG00000072324	Gm8420	-	chr1:51997493-51998105	-	-	1.56169	0.619954	2.50342	OK
ENSMUSG00000026107	-	-	ENSMUSG00000026107	Obfc2a	-	chr1:51526341-51535243	-	-	10.066	8.99467	11.1374	OK
ENSMUSG00000045954	-	-	ENSMUSG00000045954	Sdpr	-	chr1:51345969-51359803	-	-	70.6224	68.3672	72.8775	OK
ENSMUSG00000026109	-	-	ENSMUSG00000026109	Tmeff2	-	chr1:50957490-51244114	-	-	0.120914	0	0.43084	OK
ENSMUSG00000092906	-	-	ENSMUSG00000092906	AC098743.1	-	chr1:51072156-51072257	-	-	0	0	0	OK
ENSMUSG00000065192	-	-	ENSMUSG00000065192	U6	-	chr1:52501279-52501388	-	-	0	0	0	OK
ENSMUSG00000062939	-	-	ENSMUSG00000062939	Stat4	-	chr1:52043991-52164032	-	-	0.17206	0.0367943	0.307326	OK
ENSMUSG00000078291	-	-	ENSMUSG00000078291	Gm3940	-	chr1:52147478-52147910	-	-	0.167656	0	0.502967	OK
ENSMUSG00000025986	-	-	ENSMUSG00000025986	Slc39a10	-	chr1:46864388-46910891	-	-	9.54316	8.71635	10.37	OK
ENSMUSG00000026048	-	-	ENSMUSG00000026048	Ercc5	-	chr1:44204588-44238105	-	-	6.45512	5.31832	7.59191	OK
ENSMUSG00000043015	-	-	ENSMUSG00000043015	Tmem194b	-	chr1:52687548-52708763	-	-	2.63445	2.09561	3.17329	OK
ENSMUSG00000026102	-	-	ENSMUSG00000026102	Inpp1	-	chr1:52846256-52874532	-	-	5.93216	4.73389	7.13043	OK
ENSMUSG00000026113	-	-	ENSMUSG00000026113	Inpp4a	-	chr1:37356709-37467581	-	-	7.94108	6.52467	9.35749	OK
ENSMUSG00000086064	-	-	ENSMUSG00000086064	4930439A04Rik	-	chr1:37386511-37391017	-	-	0.0953274	0	0.486666	OK
ENSMUSG00000026104	-	-	ENSMUSG00000026104	Stat1	-	chr1:52176281-52218704	-	-	8.02639	7.32969	8.72309	OK
ENSMUSG00000089334	-	-	ENSMUSG00000089334	SNORA17	-	chr1:53156893-53156994	-	-	0	0	0	OK
ENSMUSG00000060715	-	-	ENSMUSG00000060715	1700019A02Rik	-	chr1:53215420-53244461	-	-	0	0	0	OK
ENSMUSG00000026100	-	-	ENSMUSG00000026100	Mstn	-	chr1:53118506-53124923	-	-	0.0550537	0	0.13302	OK
ENSMUSG00000002881	-	-	ENSMUSG00000002881	Nab1	-	chr1:52514137-52557523	-	-	14.4696	12.929	16.0103	OK
ENSMUSG00000041426	-	-	ENSMUSG00000041426	Hibch	-	chr1:52901856-52977830	-	-	27.8339	25.2323	30.4355	OK
ENSMUSG00000089802	-	-	ENSMUSG00000089802	Gm16107	-	chr1:52929980-52930842	-	-	0	0	0	OK
ENSMUSG00000092657	-	-	ENSMUSG00000092657	AC122925.1	-	chr1:53500114-53500239	-	-	0	0	0	OK
ENSMUSG00000067440	-	-	ENSMUSG00000067440	Dnahc7a	-	chr1:53604022-53622541	-	-	0.139172	0	0.417516	OK
ENSMUSG00000026097	-	-	ENSMUSG00000026097	Ormdl1	-	chr1:53353938-53367153	-	-	9.51234	8.08693	10.9377	OK
ENSMUSG00000026094	-	-	ENSMUSG00000026094	Stk17b	-	chr1:53812349-53842068	-	-	7.20356	6.38662	8.02049	OK
ENSMUSG00000064498	-	-	ENSMUSG00000064498	U6	-	chr1:54305945-54306052	-	-	0	0	0	OK
ENSMUSG00000043629	-	-	ENSMUSG00000043629	1700019D03Rik	-	chr1:52979167-53020104	-	-	0.24148	0.0783077	0.404651	OK
ENSMUSG00000025995	-	-	ENSMUSG00000025995	Wdr75	-	chr1:45852010-45880464	-	-	10.1762	8.58868	11.7637	OK
ENSMUSG00000093391	-	-	ENSMUSG00000093391	AC109305.1	-	chr1:45863980-45864051	-	-	0	0	0	OK
ENSMUSG00000041303	-	-	ENSMUSG00000041303	Gtf3c3	-	chr1:54454424-54495815	-	-	7.30984	6.55618	8.06351	OK
ENSMUSG00000073678	-	-	ENSMUSG00000073678	Pgap1	-	chr1:54529843-54532810	-	-	1.2609	0.829569	1.69223	OK
ENSMUSG00000025907	-	-	ENSMUSG00000025907	Rb1cc1	-	chr1:6196277-6266729	-	-	9.63131	8.12388	11.1387	OK
ENSMUSG00000073741	-	-	ENSMUSG00000073741	4732440D04Rik	-	chr1:6204692-6205373	-	-	0	0	0	OK
ENSMUSG00000090031	-	-	ENSMUSG00000090031	4732440D04Rik	-	chr1:6203373-6204671	-	-	0.184576	0	0.553727	OK
ENSMUSG00000070889	-	-	ENSMUSG00000070889	Pgap1	-	chr1:54537549-54614526	-	-	0.688867	0.413071	0.964662	OK
ENSMUSG00000026098	-	-	ENSMUSG00000026098	Pms1	-	chr1:53246030-53353862	-	-	1.68164	0.799475	2.56381	OK
ENSMUSG00000026042	-	-	ENSMUSG00000026042	Col5a2	-	chr1:45431165-45560127	-	-	41.6198	39.4543	43.7854	OK
ENSMUSG00000042197	-	-	ENSMUSG00000042197	Zfp451	-	chr1:33817316-33871440	-	-	7.99506	7.04366	8.94646	OK
ENSMUSG00000025981	-	-	ENSMUSG00000025981	Coq10b	-	chr1:55109613-55129545	-	-	18.3068	16.1779	20.4356	OK
ENSMUSG00000052331	-	-	ENSMUSG00000052331	Ankrd44	-	chr1:54702183-54983231	-	-	3.06821	2.69801	3.43841	OK
ENSMUSG00000089245	-	-	ENSMUSG00000089245	AC151572.1	-	chr1:54826061-54826166	-	-	0	0	0	OK
ENSMUSG00000089670	-	-	ENSMUSG00000089670	Gm16581	-	chr1:55184140-55185131	-	-	1.1706	0.560553	1.78065	OK
ENSMUSG00000025983	-	-	ENSMUSG00000025983	Ccdc150	-	chr1:54307526-54425571	-	-	0.166945	0.0020732	0.331817	OK
ENSMUSG00000061863	-	-	ENSMUSG00000061863	Gm6822	-	chr1:55217583-55217897	-	-	0	0	0	OK
ENSMUSG00000046994	-	-	ENSMUSG00000046994	Mars2	-	chr1:55294020-55296902	-	-	5.77791	4.97291	6.5829	OK
ENSMUSG00000045336	-	-	ENSMUSG00000045336	Hsfy2	-	chr1:56692896-56694295	-	-	0	0	0	OK
ENSMUSG00000025977	-	-	ENSMUSG00000025977	Boll	-	chr1:55305501-55420313	-	-	0	0	0	OK
ENSMUSG00000089944	-	-	ENSMUSG00000089944	Gm8292	-	chr1:55392210-55392727	-	-	24.2492	20.2477	28.2507	OK
ENSMUSG00000025982	-	-	ENSMUSG00000025982	Sf3b1	-	chr1:55042012-55084322	-	-	46.6212	45.1958	48.0465	OK
ENSMUSG00000093027	-	-	ENSMUSG00000093027	AC101777.1	-	chr1:57055998-57056119	-	-	0	0	0	OK
ENSMUSG00000084958	-	-	ENSMUSG00000084958	4930558J18Rik	-	chr1:57416065-57434348	-	-	0.0343354	0	0.103006	OK
ENSMUSG00000038323	-	-	ENSMUSG00000038323	1700066M21Rik	-	chr1:57434463-57442267	-	-	2.603	2.08263	3.12337	OK
ENSMUSG00000077776	-	-	ENSMUSG00000077776	SNORA17	-	chr1:57479087-57479217	-	-	0	0	0	OK
ENSMUSG00000088353	-	-	ENSMUSG00000088353	U1	-	chr1:57524713-57524870	-	-	0	0	0	OK
ENSMUSG00000026074	-	-	ENSMUSG00000026074	Map4k4	-	chr1:39957757-40083155	-	-	52.2757	50.5188	54.0326	OK
ENSMUSG00000038349	-	-	ENSMUSG00000038349	Plcl1	-	chr1:55463231-55808646	-	-	1.28516	0.975311	1.59501	OK
ENSMUSG00000073674	-	-	ENSMUSG00000073674	Gm6644	-	chr1:55500576-55501908	-	-	5.83363	4.42627	7.241	OK
ENSMUSG00000025980	-	-	ENSMUSG00000025980	Hspd1	-	chr1:55134678-55145087	-	-	130.385	124.02	136.749	OK
